"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 04, 2014","0.23","0.24","0.24","0.23","25.42M","-4.17%"
"Dec 03, 2014","0.24","0.24","0.24","0.23","28.57M","0.00%"
"Dec 02, 2014","0.24","0.24","0.24","0.23","13.64M","4.35%"
"Dec 01, 2014","0.23","0.24","0.24","0.23","12.02M","-4.17%"
"Nov 28, 2014","0.24","0.24","0.24","0.23","22.51M","0.00%"
"Nov 27, 2014","0.24","0.24","0.24","0.24","10.67M","0.00%"
"Nov 26, 2014","0.24","0.24","0.24","0.24","11.64M","0.00%"
"Nov 25, 2014","0.24","0.25","0.26","0.24","26.77M","-4.00%"
"Nov 24, 2014","0.25","0.24","0.26","0.24","17.03M","0.00%"
"Nov 21, 2014","0.25","0.24","0.25","0.24","20.22M","0.00%"
"Nov 19, 2014","0.25","0.24","0.25","0.24","19.65M","4.17%"
"Nov 18, 2014","0.24","0.23","0.24","0.23","16.48M","4.35%"
"Nov 17, 2014","0.23","0.23","0.23","0.23","11.08M","0.00%"
"Nov 14, 2014","0.23","0.23","0.24","0.23","27.93M","0.00%"
"Nov 13, 2014","0.23","0.24","0.24","0.23","11.70M","-4.17%"
"Nov 12, 2014","0.24","0.25","0.25","0.24","18.64M","0.00%"
"Nov 11, 2014","0.24","0.25","0.25","0.24","19.18M","-4.00%"
"Nov 10, 2014","0.25","0.25","0.26","0.25","20.64M","0.00%"
"Nov 07, 2014","0.25","0.25","0.25","0.24","24.82M","0.00%"
"Nov 06, 2014","0.25","0.25","0.26","0.25","21.36M","-3.85%"
"Nov 05, 2014","0.26","0.25","0.26","0.25","14.67M","4.00%"
"Nov 04, 2014","0.25","0.26","0.26","0.25","23.53M","0.00%"
"Nov 03, 2014","0.25","0.25","0.26","0.25","32.69M","4.17%"
"Oct 31, 2014","0.24","0.25","0.25","0.24","45.95M","4.35%"
"Oct 30, 2014","0.23","0.23","0.24","0.22","16.14M","0.00%"
"Oct 29, 2014","0.23","0.23","0.23","0.22","6.31M","0.00%"
"Oct 28, 2014","0.23","0.23","0.23","0.22","8.56M","4.55%"
"Oct 27, 2014","0.22","0.19","0.22","0.19","8.07M","0.00%"
"Oct 24, 2014","0.22","0.21","0.22","0.21","11.10M","4.76%"
"Oct 23, 2014","0.21","0.23","0.23","0.21","37.02M","-8.70%"
"Oct 22, 2014","0.23","0.22","0.23","0.22","23.13M","4.55%"
"Oct 21, 2014","0.22","0.23","0.23","0.22","29.14M","-4.35%"
"Oct 20, 2014","0.23","0.23","0.23","0.23","24.00M","0.00%"
"Oct 17, 2014","0.23","0.24","0.24","0.23","22.52M","-4.17%"
"Oct 16, 2014","0.24","0.24","0.24","0.23","40.12M","0.00%"
"Oct 15, 2014","0.24","0.24","0.24","0.23","24.42M","0.00%"
"Oct 14, 2014","0.24","0.24","0.24","0.24","12.93M","0.00%"
"Oct 13, 2014","0.24","0.25","0.25","0.24","21.61M","0.00%"
"Oct 10, 2014","0.24","0.25","0.25","0.24","21.04M","-7.69%"
"Oct 09, 2014","0.26","0.25","0.26","0.24","22.22M","4.00%"
"Oct 08, 2014","0.25","0.24","0.25","0.24","43.47M","0.00%"
"Oct 07, 2014","0.25","0.24","0.25","0.24","28.12M","4.17%"
"Oct 06, 2014","0.24","0.24","0.25","0.24","16.65M","4.35%"
"Oct 03, 2014","0.23","0.23","0.24","0.23","28.62M","0.00%"
"Oct 02, 2014","0.23","0.23","0.24","0.23","23.50M","0.00%"
"Oct 01, 2014","0.23","0.22","0.23","0.22","32.69M","4.55%"
"Sep 30, 2014","0.22","0.22","0.22","0.21","63.72M","0.00%"
"Sep 29, 2014","0.22","0.23","0.23","0.22","38.22M","-8.33%"
"Sep 26, 2014","0.24","0.24","0.24","0.23","12.53M","0.00%"
"Sep 25, 2014","0.24","0.24","0.25","0.23","37.24M","0.00%"
"Sep 24, 2014","0.24","0.24","0.24","0.24","44.65M","0.00%"
"Sep 23, 2014","0.24","0.24","0.25","0.24","21.81M","0.00%"
"Sep 22, 2014","0.24","0.25","0.26","0.24","19.75M","-7.69%"
"Sep 19, 2014","0.26","0.25","0.26","0.25","10.68M","4.00%"
"Sep 18, 2014","0.25","0.25","0.26","0.25","19.71M","0.00%"
"Sep 17, 2014","0.25","0.26","0.26","0.25","14.55M","-3.85%"
"Sep 16, 2014","0.26","0.25","0.26","0.25","25.41M","4.00%"
"Sep 15, 2014","0.25","0.25","0.25","0.24","34.73M","4.17%"
"Sep 12, 2014","0.24","0.24","0.24","0.24","23.92M","0.00%"
"Sep 11, 2014","0.24","0.24","0.25","0.24","33.52M","0.00%"
"Sep 10, 2014","0.24","0.25","0.25","0.24","28.52M","-4.00%"
"Sep 09, 2014","0.25","0.26","0.26","0.25","39.39M","-3.85%"
"Sep 08, 2014","0.26","0.26","0.26","0.26","16.54M","0.00%"
"Sep 05, 2014","0.26","0.27","0.27","0.26","52.62M","-3.70%"
"Sep 04, 2014","0.27","0.27","0.28","0.27","17.75M","0.00%"
"Sep 03, 2014","0.27","0.27","0.28","0.27","27.66M","0.00%"
"Sep 02, 2014","0.27","0.27","0.27","0.26","15.16M","0.00%"
"Sep 01, 2014","0.27","0.27","0.27","0.26","6.42M","0.00%"
"Aug 29, 2014","0.27","0.27","0.27","0.26","20.00M","0.00%"
"Aug 28, 2014","0.27","0.27","0.27","0.27","24.38M","0.00%"
"Aug 27, 2014","0.27","0.27","0.27","0.26","16.86M","0.00%"
"Aug 26, 2014","0.27","0.26","0.27","0.26","20.64M","3.85%"
"Aug 25, 2014","0.26","0.26","0.26","0.25","15.73M","0.00%"
"Aug 22, 2014","0.26","0.26","0.26","0.25","42.12M","0.00%"
"Aug 21, 2014","0.26","0.27","0.27","0.26","12.91M","-3.70%"
"Aug 20, 2014","0.27","0.27","0.27","0.26","5.76M","0.00%"
"Aug 19, 2014","0.27","0.27","0.27","0.26","9.98M","0.00%"
"Aug 18, 2014","0.27","0.27","0.27","0.26","14.70M","3.85%"
"Aug 15, 2014","0.26","0.26","0.27","0.26","29.78M","0.00%"
"Aug 14, 2014","0.26","0.26","0.26","0.26","7.89M","0.00%"
"Aug 13, 2014","0.26","0.26","0.26","0.26","14.48M","0.00%"
"Aug 12, 2014","0.26","0.26","0.26","0.26","22.13M","0.00%"
"Aug 11, 2014","0.26","0.26","0.26","0.26","16.04M","0.00%"
"Aug 08, 2014","0.26","0.25","0.26","0.25","27.27M","0.00%"
"Aug 07, 2014","0.26","0.26","0.26","0.25","16.65M","0.00%"
"Aug 06, 2014","0.26","0.26","0.26","0.26","17.88M","0.00%"
"Aug 05, 2014","0.26","0.26","0.27","0.26","27.40M","0.00%"
"Aug 04, 2014","0.26","0.26","0.27","0.26","23.71M","-3.70%"
"Aug 01, 2014","0.27","0.26","0.27","0.26","49.86M","3.85%"
"Jul 31, 2014","0.26","0.25","0.26","0.25","23.42M","0.00%"
"Jul 30, 2014","0.26","0.26","0.26","0.26","33.24M","0.00%"
"Jul 29, 2014","0.26","0.27","0.27","0.26","12.60M","-3.70%"
"Jul 28, 2014","0.27","0.27","0.27","0.26","20.32M","0.00%"
"Jul 25, 2014","0.27","0.27","0.27","0.27","34.21M","0.00%"
"Jul 24, 2014","0.27","0.27","0.27","0.27","16.29M","0.00%"
"Jul 23, 2014","0.27","0.27","0.27","0.27","27.77M","0.00%"
"Jul 22, 2014","0.27","0.27","0.27","0.27","20.59M","0.00%"
"Jul 21, 2014","0.27","0.26","0.27","0.26","21.61M","3.85%"
"Jul 18, 2014","0.26","0.27","0.27","0.26","34.11M","-3.70%"
"Jul 17, 2014","0.27","0.27","0.27","0.27","14.68M","0.00%"
"Jul 16, 2014","0.27","0.27","0.28","0.27","18.43M","0.00%"
"Jul 15, 2014","0.27","0.28","0.28","0.27","56.10M","-3.57%"
"Jul 14, 2014","0.28","0.28","0.29","0.28","22.42M","0.00%"
"Jul 11, 2014","0.28","0.28","0.28","0.28","27.23M","0.00%"
"Jul 10, 2014","0.28","0.28","0.28","0.27","36.98M","0.00%"
"Jul 08, 2014","0.28","0.28","0.28","0.28","24.13M","0.00%"
"Jul 07, 2014","0.28","0.28","0.29","0.28","17.99M","-3.45%"
"Jul 04, 2014","0.29","0.29","0.29","0.28","5.19M","0.00%"
"Jul 03, 2014","0.29","0.28","0.29","0.28","49.84M","3.57%"
"Jul 02, 2014","0.28","0.28","0.28","0.27","22.03M","0.00%"
"Jul 01, 2014","0.28","0.27","0.28","0.27","36.12M","3.70%"
"Jun 30, 2014","0.27","0.27","0.27","0.26","14.94M","0.00%"
"Jun 27, 2014","0.27","0.27","0.27","0.27","16.76M","0.00%"
"Jun 26, 2014","0.27","0.26","0.27","0.26","44.80M","3.85%"
"Jun 25, 2014","0.26","0.27","0.27","0.26","25.55M","-3.70%"
"Jun 24, 2014","0.27","0.27","0.27","0.26","58.27M","3.85%"
"Jun 23, 2014","0.26","0.26","0.27","0.26","26.89M","0.00%"
"Jun 20, 2014","0.26","0.27","0.27","0.26","45.84M","-3.70%"
"Jun 18, 2014","0.27","0.28","0.28","0.27","47.57M","-3.57%"
"Jun 17, 2014","0.28","0.26","0.28","0.26","56.22M","7.69%"
"Jun 16, 2014","0.26","0.26","0.26","0.25","29.12M","4.00%"
"Jun 13, 2014","0.25","0.25","0.26","0.24","36.22M","0.00%"
"Jun 11, 2014","0.25","0.26","0.26","0.25","28.80M","-3.85%"
"Jun 10, 2014","0.26","0.26","0.26","0.25","37.74M","0.00%"
"Jun 09, 2014","0.26","0.25","0.26","0.25","38.83M","4.00%"
"Jun 06, 2014","0.25","0.24","0.25","0.24","43.40M","4.17%"
"Jun 05, 2014","0.24","0.24","0.24","0.23","45.84M","4.35%"
"Jun 04, 2014","0.23","0.23","0.24","0.23","31.73M","0.00%"
"Jun 03, 2014","0.23","0.23","0.23","0.22","48.34M","0.00%"
"Jun 02, 2014","0.23","0.24","0.24","0.23","52.87M","-4.17%"
"May 30, 2014","0.24","0.25","0.25","0.24","50.97M","-4.00%"
"May 29, 2014","0.25","0.25","0.26","0.25","22.49M","0.00%"
"May 28, 2014","0.25","0.25","0.25","0.24","44.61M","0.00%"
"May 27, 2014","0.25","0.25","0.25","0.24","51.12M","0.00%"
"May 26, 2014","0.25","0.26","0.26","0.25","10.47M","-3.85%"
"May 23, 2014","0.26","0.26","0.27","0.26","23.91M","0.00%"
"May 22, 2014","0.26","0.26","0.27","0.26","51.09M","0.00%"
"May 21, 2014","0.26","0.25","0.26","0.25","35.27M","4.00%"
"May 20, 2014","0.25","0.24","0.25","0.24","23.51M","4.17%"
"May 19, 2014","0.24","0.25","0.25","0.24","31.81M","0.00%"
"May 16, 2014","0.24","0.25","0.25","0.24","22.80M","-4.00%"
"May 15, 2014","0.25","0.25","0.25","0.25","16.45M","0.00%"
"May 14, 2014","0.25","0.25","0.25","0.24","16.11M","0.00%"
"May 13, 2014","0.25","0.26","0.26","0.25","18.78M","0.00%"
"May 12, 2014","0.25","0.25","0.26","0.25","28.76M","0.00%"
"May 09, 2014","0.25","0.25","0.26","0.25","65.91M","0.00%"
"May 08, 2014","0.25","0.25","0.26","0.24","101.11M","8.70%"
"May 07, 2014","0.23","0.23","0.23","0.23","49.09M","0.00%"
"May 06, 2014","0.23","0.24","0.24","0.23","35.03M","-4.17%"
"May 05, 2014","0.24","0.24","0.24","0.23","25.43M","4.35%"
"May 02, 2014","0.23","0.23","0.24","0.23","47.56M","0.00%"
"Apr 30, 2014","0.23","0.22","0.23","0.22","26.64M","4.55%"
"Apr 29, 2014","0.22","0.22","0.22","0.22","24.67M","0.00%"
"Apr 28, 2014","0.22","0.21","0.22","0.21","39.24M","4.76%"
"Apr 25, 2014","0.21","0.21","0.21","0.21","14.30M","0.00%"
"Apr 24, 2014","0.21","0.21","0.21","0.20","18.63M","0.00%"
"Apr 23, 2014","0.21","0.21","0.21","0.21","19.64M","0.00%"
"Apr 22, 2014","0.21","0.21","0.21","0.20","19.29M","0.00%"
"Apr 17, 2014","0.21","0.20","0.21","0.20","13.58M","5.00%"
"Apr 16, 2014","0.20","0.20","0.20","0.20","13.24M","0.00%"
"Apr 15, 2014","0.20","0.21","0.21","0.19","23.53M","0.00%"
"Apr 14, 2014","0.20","0.21","0.21","0.20","18.95M","-4.76%"
"Apr 11, 2014","0.21","0.21","0.21","0.20","16.68M","0.00%"
"Apr 10, 2014","0.21","0.21","0.21","0.20","26.20M","0.00%"
"Apr 09, 2014","0.21","0.21","0.21","0.20","19.33M","0.00%"
"Apr 08, 2014","0.21","0.21","0.21","0.21","26.21M","0.00%"
"Apr 07, 2014","0.21","0.21","0.21","0.20","27.13M","5.00%"
"Apr 04, 2014","0.20","0.21","0.21","0.20","29.71M","0.00%"
"Apr 03, 2014","0.20","0.20","0.20","0.20","38.77M","0.00%"
"Apr 02, 2014","0.20","0.19","0.20","0.19","35.89M","5.26%"
"Apr 01, 2014","0.19","0.19","0.19","0.19","16.53M","0.00%"
"Mar 31, 2014","0.19","0.19","0.20","0.19","27.52M","0.00%"
"Mar 28, 2014","0.19","0.19","0.19","0.19","13.21M","0.00%"
"Mar 27, 2014","0.19","0.19","0.19","0.18","47.05M","0.00%"
"Mar 26, 2014","0.19","0.19","0.19","0.18","31.22M","0.00%"
"Mar 25, 2014","0.19","0.19","0.19","0.19","30.09M","0.00%"
"Mar 24, 2014","0.19","0.19","0.19","0.18","57.42M","0.00%"
"Mar 21, 2014","0.19","0.18","0.19","0.18","59.68M","5.56%"
"Mar 20, 2014","0.18","0.18","0.18","0.18","41.24M","0.00%"
"Mar 19, 2014","0.18","0.18","0.18","0.18","42.37M","0.00%"
"Mar 18, 2014","0.18","0.18","0.18","0.18","9.15M","0.00%"
"Mar 17, 2014","0.18","0.18","0.18","0.17","19.08M","5.88%"
"Mar 14, 2014","0.17","0.17","0.18","0.17","60.45M","0.00%"
"Mar 13, 2014","0.17","0.18","0.19","0.17","64.18M","-5.56%"
"Mar 12, 2014","0.18","0.19","0.19","0.18","72.62M","-5.26%"
"Mar 11, 2014","0.19","0.20","0.20","0.19","21.99M","-5.00%"
"Mar 10, 2014","0.20","0.20","0.20","0.20","13.00M","0.00%"
"Mar 07, 2014","0.20","0.20","0.21","0.20","29.40M","0.00%"
"Mar 06, 2014","0.20","0.20","0.20","0.20","70.07M","0.00%"
"Mar 05, 2014","0.20","0.21","0.21","0.20","20.76M","-4.76%"
"Feb 28, 2014","0.21","0.21","0.21","0.20","29.81M","0.00%"
"Feb 27, 2014","0.21","0.21","0.21","0.21","36.19M","0.00%"
"Feb 26, 2014","0.21","0.21","0.21","0.21","26.65M","0.00%"
"Feb 25, 2014","0.21","0.21","0.22","0.21","42.67M","0.00%"
"Feb 24, 2014","0.21","0.22","0.22","0.21","61.86M","-4.55%"
"Feb 21, 2014","0.22","0.21","0.22","0.21","50.50M","4.76%"
"Feb 20, 2014","0.21","0.22","0.22","0.21","40.58M","-4.55%"
"Feb 19, 2014","0.22","0.22","0.23","0.21","26.42M","-4.35%"
"Feb 18, 2014","0.23","0.23","0.23","0.22","21.65M","0.00%"
"Feb 17, 2014","0.23","0.23","0.23","0.22","17.25M","4.55%"
"Feb 14, 2014","0.22","0.22","0.23","0.22","17.05M","0.00%"
"Feb 13, 2014","0.22","0.23","0.23","0.22","20.12M","-4.35%"
"Feb 12, 2014","0.23","0.24","0.24","0.22","22.25M","0.00%"
"Feb 11, 2014","0.23","0.23","0.23","0.23","42.95M","0.00%"
"Feb 10, 2014","0.23","0.24","0.24","0.23","54.49M","-4.17%"
"Feb 07, 2014","0.24","0.23","0.24","0.23","28.67M","4.35%"
"Feb 06, 2014","0.23","0.22","0.23","0.22","55.08M","4.55%"
"Feb 05, 2014","0.22","0.22","0.22","0.21","45.97M","0.00%"
"Feb 04, 2014","0.22","0.22","0.23","0.21","32.84M","0.00%"
"Feb 03, 2014","0.22","0.23","0.23","0.22","22.33M","-4.35%"
"Jan 31, 2014","0.23","0.23","0.23","0.22","12.63M","0.00%"
"Jan 30, 2014","0.23","0.22","0.23","0.22","12.54M","4.55%"
"Jan 29, 2014","0.22","0.23","0.23","0.22","31.84M","-4.35%"
"Jan 28, 2014","0.23","0.24","0.24","0.23","9.38M","-4.17%"
"Jan 27, 2014","0.24","0.24","0.24","0.23","15.69M","0.00%"
"Jan 24, 2014","0.24","0.24","0.24","0.23","31.21M","-4.00%"
"Jan 23, 2014","0.25","0.25","0.26","0.24","36.21M","0.00%"
"Jan 22, 2014","0.25","0.24","0.25","0.24","23.69M","4.17%"
"Jan 21, 2014","0.24","0.24","0.24","0.24","24.11M","0.00%"
"Jan 20, 2014","0.24","0.24","0.24","0.23","12.71M","0.00%"
"Jan 17, 2014","0.24","0.24","0.24","0.24","23.17M","0.00%"
"Jan 16, 2014","0.24","0.24","0.24","0.24","17.39M","0.00%"
"Jan 15, 2014","0.24","0.24","0.24","0.24","15.91M","0.00%"
"Jan 14, 2014","0.24","0.24","0.24","0.23","17.34M","0.00%"
"Jan 13, 2014","0.24","0.24","0.24","0.23","20.58M","0.00%"
"Jan 10, 2014","0.24","0.24","0.24","0.23","33.34M","0.00%"
"Jan 09, 2014","0.24","0.24","0.24","0.23","43.58M","0.00%"
"Jan 08, 2014","0.24","0.23","0.24","0.23","25.27M","4.35%"
"Jan 07, 2014","0.23","0.23","0.24","0.23","39.68M","0.00%"
"Jan 06, 2014","0.23","0.22","0.23","0.22","18.98M","4.55%"
"Jan 03, 2014","0.22","0.21","0.22","0.20","25.69M","4.76%"
"Jan 02, 2014","0.21","0.22","0.23","0.20","40.90M","-4.55%"
"Dec 30, 2013","0.22","0.22","0.22","0.21","15.46M","4.76%"
"Dec 27, 2013","0.21","0.21","0.21","0.21","14.95M","0.00%"
"Dec 26, 2013","0.21","0.21","0.21","0.21","15.07M","0.00%"
"Dec 23, 2013","0.21","0.21","0.21","0.21","12.11M","0.00%"
"Dec 20, 2013","0.21","0.22","0.22","0.21","41.45M","-4.55%"
"Dec 19, 2013","0.22","0.22","0.22","0.21","25.21M","4.76%"
"Dec 18, 2013","0.21","0.22","0.22","0.21","26.01M","-4.55%"
"Dec 17, 2013","0.22","0.21","0.22","0.21","27.62M","4.76%"
"Dec 16, 2013","0.21","0.22","0.22","0.21","47.53M","-4.55%"
"Dec 13, 2013","0.22","0.23","0.23","0.22","29.36M","0.00%"
"Dec 12, 2013","0.22","0.23","0.23","0.22","31.10M","-4.35%"
"Dec 11, 2013","0.23","0.23","0.23","0.23","28.28M","0.00%"
"Dec 10, 2013","0.23","0.23","0.23","0.22","34.81M","0.00%"
"Dec 09, 2013","0.23","0.24","0.24","0.23","40.37M","-4.17%"
"Dec 06, 2013","0.24","0.23","0.24","0.23","20.76M","4.35%"
"Dec 05, 2013","0.23","0.22","0.23","0.22","30.94M","4.55%"
"Dec 04, 2013","0.22","0.23","0.23","0.22","40.35M","-4.35%"
"Dec 03, 2013","0.23","0.24","0.24","0.23","35.99M","-4.17%"
"Dec 02, 2013","0.24","0.24","0.25","0.24","24.17M","0.00%"
"Nov 29, 2013","0.24","0.25","0.25","0.24","23.51M","-4.00%"
"Nov 28, 2013","0.25","0.24","0.25","0.24","22.27M","4.17%"
"Nov 27, 2013","0.24","0.25","0.25","0.24","26.19M","-4.00%"
"Nov 26, 2013","0.25","0.25","0.26","0.24","27.31M","0.00%"
"Nov 25, 2013","0.25","0.26","0.26","0.25","15.95M","-3.85%"
"Nov 22, 2013","0.26","0.26","0.26","0.26","17.59M","0.00%"
"Nov 21, 2013","0.26","0.25","0.27","0.25","37.41M","4.00%"
"Nov 19, 2013","0.25","0.26","0.27","0.25","28.49M","-3.85%"
"Nov 18, 2013","0.26","0.26","0.27","0.26","11.68M","0.00%"
"Nov 14, 2013","0.26","0.25","0.26","0.25","24.61M","8.33%"
"Nov 13, 2013","0.24","0.25","0.26","0.24","41.54M","-4.00%"
"Nov 12, 2013","0.25","0.27","0.28","0.25","31.30M","-7.41%"
"Nov 11, 2013","0.27","0.29","0.30","0.27","24.18M","-6.90%"
"Nov 08, 2013","0.29","0.28","0.29","0.28","41.53M","0.00%"
"Nov 07, 2013","0.29","0.27","0.29","0.27","41.70M","7.41%"
"Nov 06, 2013","0.27","0.27","0.27","0.26","13.62M","0.00%"
"Nov 05, 2013","0.27","0.28","0.28","0.27","15.01M","-3.57%"
"Nov 04, 2013","0.28","0.28","0.28","0.27","19.51M","3.70%"
"Nov 01, 2013","0.27","0.28","0.28","0.26","31.33M","0.00%"
"Oct 31, 2013","0.27","0.26","0.28","0.26","49.10M","3.85%"
"Oct 30, 2013","0.26","0.27","0.27","0.26","21.36M","-3.70%"
"Oct 29, 2013","0.27","0.27","0.27","0.27","11.61M","0.00%"
"Oct 28, 2013","0.27","0.26","0.27","0.26","19.84M","3.85%"
"Oct 25, 2013","0.26","0.26","0.27","0.25","16.22M","4.00%"
"Oct 24, 2013","0.25","0.26","0.27","0.25","20.87M","-3.85%"
"Oct 23, 2013","0.26","0.27","0.27","0.26","28.90M","-3.70%"
"Oct 22, 2013","0.27","0.27","0.28","0.27","20.19M","0.00%"
"Oct 21, 2013","0.27","0.27","0.28","0.27","18.50M","0.00%"
"Oct 18, 2013","0.27","0.28","0.28","0.27","26.74M","-3.57%"
"Oct 17, 2013","0.28","0.27","0.28","0.27","19.56M","3.70%"
"Oct 16, 2013","0.27","0.27","0.27","0.26","26.08M","0.00%"
"Oct 15, 2013","0.27","0.26","0.27","0.26","43.03M","3.85%"
"Oct 14, 2013","0.26","0.24","0.26","0.24","46.74M","8.33%"
"Oct 11, 2013","0.24","0.25","0.25","0.24","14.31M","-4.00%"
"Oct 10, 2013","0.25","0.24","0.25","0.24","33.25M","4.17%"
"Oct 09, 2013","0.24","0.23","0.24","0.23","28.89M","4.35%"
"Oct 08, 2013","0.23","0.22","0.23","0.22","34.55M","4.55%"
"Oct 07, 2013","0.22","0.22","0.22","0.22","16.81M","0.00%"
"Oct 04, 2013","0.22","0.22","0.22","0.21","39.04M","0.00%"
"Oct 03, 2013","0.22","0.22","0.22","0.22","11.28M","0.00%"
"Oct 02, 2013","0.22","0.22","0.22","0.22","18.31M","0.00%"
"Oct 01, 2013","0.22","0.22","0.22","0.22","7.39M","0.00%"
"Sep 30, 2013","0.22","0.22","0.22","0.21","8.56M","0.00%"
"Sep 27, 2013","0.22","0.22","0.22","0.22","61.41M","0.00%"
"Sep 26, 2013","0.22","0.22","0.22","0.22","9.39M","0.00%"
"Sep 25, 2013","0.22","0.22","0.22","0.22","13.70M","0.00%"
"Sep 24, 2013","0.22","0.22","0.22","0.22","13.85M","0.00%"
"Sep 23, 2013","0.22","0.22","0.22","0.21","12.02M","4.76%"
"Sep 20, 2013","0.21","0.21","0.22","0.21","26.04M","0.00%"
"Sep 19, 2013","0.21","0.22","0.22","0.21","24.48M","-4.55%"
"Sep 18, 2013","0.22","0.22","0.23","0.21","43.11M","0.00%"
"Sep 17, 2013","0.22","0.21","0.22","0.21","37.72M","4.76%"
"Sep 16, 2013","0.21","0.20","0.21","0.20","25.06M","5.00%"
"Sep 13, 2013","0.20","0.20","0.20","0.19","33.25M","5.26%"
"Sep 12, 2013","0.19","0.19","0.20","0.19","18.51M","0.00%"
"Sep 11, 2013","0.19","0.19","0.19","0.19","13.68M","0.00%"
"Sep 10, 2013","0.19","0.19","0.19","0.19","35.00M","0.00%"
"Sep 09, 2013","0.19","0.18","0.19","0.18","43.10M","5.56%"
"Sep 06, 2013","0.18","0.17","0.18","0.17","28.73M","5.88%"
"Sep 05, 2013","0.17","0.17","0.18","0.17","19.97M","0.00%"
"Sep 04, 2013","0.17","0.17","0.17","0.17","20.24M","0.00%"
"Sep 03, 2013","0.17","0.17","0.17","0.17","33.97M","0.00%"
"Sep 02, 2013","0.17","0.17","0.17","0.17","8.25M","0.00%"
"Aug 30, 2013","0.17","0.16","0.17","0.16","15.92M","6.25%"
"Aug 29, 2013","0.16","0.16","0.16","0.16","11.06M","0.00%"
"Aug 28, 2013","0.16","0.16","0.16","0.16","16.03M","0.00%"
"Aug 27, 2013","0.16","0.17","0.17","0.16","28.99M","-5.88%"
"Aug 26, 2013","0.17","0.17","0.18","0.17","26.96M","0.00%"
"Aug 23, 2013","0.17","0.16","0.17","0.16","41.75M","6.25%"
"Aug 22, 2013","0.16","0.16","0.16","0.16","20.04M","0.00%"
"Aug 21, 2013","0.16","0.16","0.16","0.16","41.89M","0.00%"
"Aug 20, 2013","0.16","0.17","0.17","0.16","29.80M","-5.88%"
"Aug 19, 2013","0.17","0.17","0.17","0.17","18.32M","0.00%"
"Aug 16, 2013","0.17","0.17","0.17","0.16","27.00M","0.00%"
"Aug 15, 2013","0.17","0.18","0.18","0.17","32.13M","-5.56%"
"Aug 14, 2013","0.18","0.16","0.18","0.16","52.69M","12.50%"
"Aug 13, 2013","0.16","0.17","0.17","0.16","39.04M","-5.88%"
"Aug 12, 2013","0.17","0.18","0.18","0.17","64.09M","-5.56%"
"Aug 09, 2013","0.18","0.18","0.19","0.17","34.46M","0.00%"
"Aug 08, 2013","0.18","0.19","0.19","0.17","113.06M","0.00%"
"Aug 07, 2013","0.18","0.15","0.20","0.15","314.63M","28.57%"
"Aug 06, 2013","0.14","0.15","0.15","0.14","10.76M","-6.67%"
"Aug 05, 2013","0.15","0.15","0.15","0.15","13.52M","0.00%"
"Aug 02, 2013","0.15","0.15","0.15","0.15","23.83M","0.00%"
"Aug 01, 2013","0.15","0.15","0.15","0.14","36.18M","0.00%"
"Jul 31, 2013","0.15","0.15","0.15","0.15","26.99M","0.00%"
"Jul 30, 2013","0.15","0.16","0.16","0.15","25.78M","-6.25%"
"Jul 29, 2013","0.16","0.17","0.17","0.16","17.49M","0.00%"
"Jul 26, 2013","0.16","0.16","0.16","0.16","30.80M","0.00%"
"Jul 25, 2013","0.16","0.16","0.17","0.16","12.58M","0.00%"
"Jul 24, 2013","0.16","0.17","0.17","0.16","25.09M","-5.88%"
"Jul 23, 2013","0.17","0.18","0.18","0.17","45.13M","0.00%"
"Jul 22, 2013","0.17","0.17","0.17","0.17","21.31M","0.00%"
"Jul 19, 2013","0.17","0.17","0.18","0.16","52.48M","0.00%"
"Jul 18, 2013","0.17","0.18","0.18","0.17","60.10M","-5.56%"
"Jul 17, 2013","0.18","0.17","0.18","0.17","47.27M","5.88%"
"Jul 16, 2013","0.17","0.16","0.17","0.16","47.77M","6.25%"
"Jul 15, 2013","0.16","0.15","0.17","0.15","59.99M","6.67%"
"Jul 12, 2013","0.15","0.14","0.16","0.14","35.39M","0.00%"
"Jul 11, 2013","0.15","0.14","0.15","0.14","66.98M","15.38%"
"Jul 10, 2013","0.13","0.14","0.15","0.13","64.76M","-7.14%"
"Jul 08, 2013","0.14","0.14","0.15","0.14","51.94M","0.00%"
"Jul 05, 2013","0.14","0.15","0.15","0.14","24.96M","-6.67%"
"Jul 04, 2013","0.15","0.15","0.16","0.15","27.28M","7.14%"
"Jul 03, 2013","0.14","0.14","0.15","0.14","73.08M","0.00%"
"Jul 02, 2013","0.14","0.15","0.15","0.14","32.34M","-6.67%"
"Jul 01, 2013","0.15","0.16","0.16","0.15","25.99M","-6.25%"
"Jun 28, 2013","0.16","0.17","0.17","0.16","59.37M","0.00%"
"Jun 27, 2013","0.16","0.16","0.17","0.16","47.38M","0.00%"
"Jun 26, 2013","0.16","0.17","0.17","0.16","38.11M","-5.88%"
"Jun 25, 2013","0.17","0.18","0.18","0.16","36.59M","0.00%"
"Jun 24, 2013","0.17","0.18","0.18","0.17","35.27M","-5.56%"
"Jun 21, 2013","0.18","0.20","0.20","0.18","44.76M","-5.26%"
"Jun 20, 2013","0.19","0.20","0.20","0.19","36.52M","-5.00%"
"Jun 19, 2013","0.20","0.21","0.21","0.20","25.57M","-4.76%"
